id,tag,profile,province,contribution,location,withdrawal,market,savings_rate,oas_defer,cpp_start,split_frac,spending_curve,seed,tw_gross,tw_after_tax,tw_pv,lifetime_tax,lifetime_benefits
162,grid,young_pro,AB,fhsa_first,conventional,early_rrif,bull,0.15,0,65,0.0,flat,42,6917874.74,6704188.67,1072601.24,1013649.5500000002,236065.0
163,grid,young_pro,AB,fhsa_first,conventional,early_rrif,bear,0.15,0,65,0.0,flat,42,580290.61,486592.08,77849.73,826348.3199999997,236065.0
164,grid,young_pro,AB,fhsa_first,conventional,early_rrif,stochastic,0.15,0,65,0.0,flat,42,9824314.13,9477177.17,1516250.89,1717607.25,50878.049999999996
165,grid,young_pro,AB,fhsa_first,conventional,balanced_draw,base,0.15,0,65,0.0,flat,42,2002704.67,1836258.03,293782.4,940838.5999999999,236065.0
166,grid,young_pro,AB,fhsa_first,conventional,balanced_draw,bull,0.15,0,65,0.0,flat,42,6929958.19,6710472.07,1073606.52,1015585.25,236065.0
167,grid,young_pro,AB,fhsa_first,conventional,balanced_draw,bear,0.15,0,65,0.0,flat,42,598172.71,541948.09,86706.12,847950.6600000007,236065.0
168,grid,young_pro,AB,fhsa_first,conventional,balanced_draw,stochastic,0.15,0,65,0.0,flat,42,9905479.14,9519382.98,1523003.38,1723205.9000000004,64297.97
169,grid,young_pro,AB,fhsa_first,us_in_rrsp,nonreg_first,base,0.15,0,65,0.0,flat,42,3428947.19,2577904.15,412438.15,1794434.9100000001,53448.0
170,grid,young_pro,AB,fhsa_first,us_in_rrsp,nonreg_first,bull,0.15,0,65,0.0,flat,42,12370725.5,9539671.07,1526249.27,4447805.31,53448.0
171,grid,young_pro,AB,fhsa_first,us_in_rrsp,nonreg_first,bear,0.15,0,65,0.0,flat,42,970631.87,740160.07,118418.0,1016836.6700000004,236065.0
172,grid,young_pro,AB,fhsa_first,us_in_rrsp,nonreg_first,stochastic,0.15,0,65,0.0,flat,42,12994557.58,11116810.12,1778575.3,4790344.5,53448.0
173,grid,young_pro,AB,fhsa_first,us_in_rrsp,rrif_meltdown,base,0.15,0,65,0.0,flat,42,3150941.19,2433341.03,389309.54,1691130.49,44932.5
174,grid,young_pro,AB,fhsa_first,us_in_rrsp,rrif_meltdown,bull,0.15,0,65,0.0,flat,42,11213472.02,8937899.26,1429971.97,3886928.0899999994,0.0
175,grid,young_pro,AB,fhsa_first,us_in_rrsp,rrif_meltdown,bear,0.15,0,65,0.0,flat,42,931829.86,719983.02,115189.88,1012603.7,236065.0
176,grid,young_pro,AB,fhsa_first,us_in_rrsp,rrif_meltdown,stochastic,0.15,0,65,0.0,flat,42,12127081.83,10665722.73,1706405.95,4473321.41,0.0
177,grid,young_pro,AB,fhsa_first,us_in_rrsp,oas_preservation,base,0.15,0,65,0.0,flat,42,2716273.34,1758591.39,281356.54,1911556.5999999999,88740.0
178,grid,young_pro,AB,fhsa_first,us_in_rrsp,oas_preservation,bull,0.15,0,65,0.0,flat,42,11190554.78,8182908.89,1309181.27,4661809.95,88740.0
179,grid,young_pro,AB,fhsa_first,us_in_rrsp,oas_preservation,bear,0.15,0,65,0.0,flat,42,710798.0,441446.71,70626.93,1043423.82,241081.05000000005
180,grid,young_pro,AB,fhsa_first,us_in_rrsp,oas_preservation,stochastic,0.15,0,65,0.0,flat,42,12500906.59,10564594.46,1690226.47,4880497.510000001,88740.0
181,grid,young_pro,AB,fhsa_first,us_in_rrsp,tfsa_last,base,0.15,0,65,0.0,flat,42,3428947.19,2577904.15,412438.15,1794434.9100000001,53448.0
182,grid,young_pro,AB,fhsa_first,us_in_rrsp,tfsa_last,bull,0.15,0,65,0.0,flat,42,12370725.5,9539671.07,1526249.27,4447805.31,53448.0
183,grid,young_pro,AB,fhsa_first,us_in_rrsp,tfsa_last,bear,0.15,0,65,0.0,flat,42,970631.87,740160.07,118418.0,1016836.6700000004,236065.0
184,grid,young_pro,AB,fhsa_first,us_in_rrsp,tfsa_last,stochastic,0.15,0,65,0.0,flat,42,12994557.58,11116810.12,1778575.3,4790344.5,53448.0
185,grid,young_pro,AB,fhsa_first,us_in_rrsp,early_rrif,base,0.15,0,65,0.0,flat,42,3150941.19,2433341.03,389309.54,1691130.49,44932.5
186,grid,young_pro,AB,fhsa_first,us_in_rrsp,early_rrif,bull,0.15,0,65,0.0,flat,42,11213472.02,8937899.26,1429971.97,3886928.0899999994,0.0
187,grid,young_pro,AB,fhsa_first,us_in_rrsp,early_rrif,bear,0.15,0,65,0.0,flat,42,934975.08,721618.54,115451.55,1013177.9,236065.0
188,grid,young_pro,AB,fhsa_first,us_in_rrsp,early_rrif,stochastic,0.15,0,65,0.0,flat,42,12127081.83,10665722.73,1706405.95,4473321.41,0.0
189,grid,young_pro,AB,fhsa_first,us_in_rrsp,balanced_draw,base,0.15,0,65,0.0,flat,42,3261953.91,2491067.64,398545.2,1737167.4299999997,40152.18
190,grid,young_pro,AB,fhsa_first,us_in_rrsp,balanced_draw,bull,0.15,0,65,0.0,flat,42,11692767.43,9187132.87,1469846.78,4145913.33,26724.0
191,grid,young_pro,AB,fhsa_first,us_in_rrsp,balanced_draw,bear,0.15,0,65,0.0,flat,42,947005.25,727874.22,116452.39,1015104.59,236065.0
192,grid,young_pro,AB,fhsa_first,us_in_rrsp,balanced_draw,stochastic,0.15,0,65,0.0,flat,42,12500747.27,10860028.75,1737492.92,4625813.83,26724.0
193,grid,young_pro,AB,fhsa_first,bonds_everywhere,nonreg_first,base,0.15,0,65,0.0,flat,42,758569.2,586354.19,93810.64,941624.1300000001,236065.0
194,grid,young_pro,AB,fhsa_first,bonds_everywhere,nonreg_first,bull,0.15,0,65,0.0,flat,42,972080.79,741215.14,118586.8,1017325.8800000001,236065.0
195,grid,young_pro,AB,fhsa_first,bonds_everywhere,nonreg_first,bear,0.15,0,65,0.0,flat,42,387199.51,297224.58,47552.88,826236.7,236065.0
196,grid,young_pro,AB,fhsa_first,bonds_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,42,2332808.79,1895990.34,303338.96,1731504.4500000002,75346.69
197,grid,young_pro,AB,fhsa_first,bonds_everywhere,rrif_meltdown,base,0.15,0,65,0.0,flat,42,728626.24,570783.85,91319.55,938468.6800000002,236065.0
198,grid,young_pro,AB,fhsa_first,bonds_everywhere,rrif_meltdown,bull,0.15,0,65,0.0,flat,42,933187.97,720990.87,115351.12,1013082.4600000004,236065.0
199,grid,young_pro,AB,fhsa_first,bonds_everywhere,rrif_meltdown,bear,0.15,0,65,0.0,flat,42,76422.06,76422.06,12226.74,896581.0900000007,249518.54
200,grid,young_pro,AB,fhsa_first,bonds_everywhere,rrif_meltdown,stochastic,0.15,0,65,0.0,flat,42,2145972.34,1798835.38,287795.16,1717607.25,50878.049999999996
201,grid,young_pro,AB,fhsa_first,bonds_everywhere,oas_preservation,base,0.15,0,65,0.0,flat,42,565560.29,364464.94,58310.64,962226.5800000002,250975.4
202,grid,young_pro,AB,fhsa_first,bonds_everywhere,oas_preservation,bull,0.15,0,65,0.0,flat,42,711782.16,441967.47,70710.25,1043957.0900000001,240824.90000000005
203,grid,young_pro,AB,fhsa_first,bonds_everywhere,oas_preservation,bear,0.15,0,65,0.0,flat,42,359303.22,253848.19,40613.1,836183.5000000002,246607.9
204,grid,young_pro,AB,fhsa_first,bonds_everywhere,oas_preservation,stochastic,0.15,0,65,0.0,flat,42,2109515.17,1639284.83,262268.71,1771024.87,103158.84999999999
205,grid,young_pro,AB,fhsa_first,bonds_everywhere,tfsa_last,base,0.15,0,65,0.0,flat,42,758569.2,586354.19,93810.64,941624.1300000001,236065.0
206,grid,young_pro,AB,fhsa_first,bonds_everywhere,tfsa_last,bull,0.15,0,65,0.0,flat,42,972080.79,741215.14,118586.8,1017325.8800000001,236065.0
207,grid,young_pro,AB,fhsa_first,bonds_everywhere,tfsa_last,bear,0.15,0,65,0.0,flat,42,387199.51,297224.58,47552.88,826236.7,236065.0
208,grid,young_pro,AB,fhsa_first,bonds_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,42,2332808.79,1895990.34,303338.96,1731504.4500000002,75346.69
209,grid,young_pro,AB,fhsa_first,bonds_everywhere,early_rrif,base,0.15,0,65,0.0,flat,42,742108.88,577794.81,92441.23,940207.6,236065.0
210,grid,young_pro,AB,fhsa_first,bonds_everywhere,early_rrif,bull,0.15,0,65,0.0,flat,42,936289.98,722603.91,115609.19,1013649.5500000002,236065.0
211,grid,young_pro,AB,fhsa_first,bonds_everywhere,early_rrif,bear,0.15,0,65,0.0,flat,42,386866.96,293168.43,46903.93,826348.3199999997,236065.0
212,grid,young_pro,AB,fhsa_first,bonds_everywhere,early_rrif,stochastic,0.15,0,65,0.0,flat,42,2145972.34,1798835.38,287795.16,1717607.25,50878.049999999996
213,grid,young_pro,AB,fhsa_first,bonds_everywhere,balanced_draw,base,0.15,0,65,0.0,flat,42,746551.74,580105.1,92810.85,940838.5999999999,236065.0
214,grid,young_pro,AB,fhsa_first,bonds_everywhere,balanced_draw,bull,0.15,0,65,0.0,flat,42,948373.43,728887.31,116614.47,1015585.25,236065.0
215,grid,young_pro,AB,fhsa_first,bonds_everywhere,balanced_draw,bear,0.15,0,65,0.0,flat,42,387199.53,330974.91,52952.58,847950.6600000007,236065.0
216,grid,young_pro,AB,fhsa_first,bonds_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,42,2227137.35,1841041.19,294547.66,1723205.9000000004,64297.97
217,grid,young_pro,AB,fhsa_first,growth_everywhere,nonreg_first,base,0.15,0,65,0.0,flat,42,3428947.19,2577904.15,412438.15,1794434.9100000001,53448.0
218,grid,young_pro,AB,fhsa_first,growth_everywhere,nonreg_first,bull,0.15,0,65,0.0,flat,42,12370725.5,9539671.07,1526249.27,4447805.31,53448.0
219,grid,young_pro,AB,fhsa_first,growth_everywhere,nonreg_first,bear,0.15,0,65,0.0,flat,42,970631.87,740160.07,118418.0,1016836.6700000004,236065.0
220,grid,young_pro,AB,fhsa_first,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,42,14574437.23,11947241.18,1911435.73,6093026.64,53448.0
221,grid,young_pro,AB,fhsa_first,growth_everywhere,rrif_meltdown,base,0.15,0,65,0.0,flat,42,3150941.19,2433341.03,389309.54,1691130.49,44932.5
222,grid,young_pro,AB,fhsa_first,growth_everywhere,rrif_meltdown,bull,0.15,0,65,0.0,flat,42,11213472.02,8937899.26,1429971.97,3886928.0899999994,0.0
223,grid,young_pro,AB,fhsa_first,growth_everywhere,rrif_meltdown,bear,0.15,0,65,0.0,flat,42,931829.86,719983.02,115189.88,1012603.7,236065.0
224,grid,young_pro,AB,fhsa_first,growth_everywhere,rrif_meltdown,stochastic,0.15,0,65,0.0,flat,42,13350706.79,11310901.36,1809627.9,5616672.769999999,0.0
225,grid,young_pro,AB,fhsa_first,growth_everywhere,oas_preservation,base,0.15,0,65,0.0,flat,42,2716273.34,1758591.39,281356.54,1911556.5999999999,88740.0
226,grid,young_pro,AB,fhsa_first,growth_everywhere,oas_preservation,bull,0.15,0,65,0.0,flat,42,11190554.78,8182908.89,1309181.27,4661809.95,88740.0
227,grid,young_pro,AB,fhsa_first,growth_everywhere,oas_preservation,bear,0.15,0,65,0.0,flat,42,710798.0,441446.71,70626.93,1043423.82,241081.05000000005
228,grid,young_pro,AB,fhsa_first,growth_everywhere,oas_preservation,stochastic,0.15,0,65,0.0,flat,42,14105088.29,11407662.59,1825108.7,6197839.1899999995,88740.0
229,grid,young_pro,AB,fhsa_first,growth_everywhere,tfsa_last,base,0.15,0,65,0.0,flat,42,3428947.19,2577904.15,412438.15,1794434.9100000001,53448.0
230,grid,young_pro,AB,fhsa_first,growth_everywhere,tfsa_last,bull,0.15,0,65,0.0,flat,42,12370725.5,9539671.07,1526249.27,4447805.31,53448.0
231,grid,young_pro,AB,fhsa_first,growth_everywhere,tfsa_last,bear,0.15,0,65,0.0,flat,42,970631.87,740160.07,118418.0,1016836.6700000004,236065.0
232,grid,young_pro,AB,fhsa_first,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,42,14574437.23,11947241.18,1911435.73,6093026.64,53448.0
233,grid,young_pro,AB,fhsa_first,growth_everywhere,early_rrif,base,0.15,0,65,0.0,flat,42,3150941.19,2433341.03,389309.54,1691130.49,44932.5
234,grid,young_pro,AB,fhsa_first,growth_everywhere,early_rrif,bull,0.15,0,65,0.0,flat,42,11213472.02,8937899.26,1429971.97,3886928.0899999994,0.0
235,grid,young_pro,AB,fhsa_first,growth_everywhere,early_rrif,bear,0.15,0,65,0.0,flat,42,934975.08,721618.54,115451.55,1013177.9,236065.0
236,grid,young_pro,AB,fhsa_first,growth_everywhere,early_rrif,stochastic,0.15,0,65,0.0,flat,42,13350706.79,11310901.36,1809627.9,5616672.769999999,0.0
237,grid,young_pro,AB,fhsa_first,growth_everywhere,balanced_draw,base,0.15,0,65,0.0,flat,42,3261953.91,2491067.64,398545.2,1737167.4299999997,40152.18
238,grid,young_pro,AB,fhsa_first,growth_everywhere,balanced_draw,bull,0.15,0,65,0.0,flat,42,11692767.43,9187132.87,1469846.78,4145913.33,26724.0
239,grid,young_pro,AB,fhsa_first,growth_everywhere,balanced_draw,bear,0.15,0,65,0.0,flat,42,947005.25,727874.22,116452.39,1015104.59,236065.0
240,grid,young_pro,AB,fhsa_first,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,42,13877212.89,11584684.53,1853430.39,5846638.29,26724.0
241,grid,young_pro,AB,fhsa_first,tax_optimized,nonreg_first,base,0.15,0,65,0.0,flat,42,2375601.67,2030164.47,324805.44,1213530.1800000004,158611.77000000002
242,grid,young_pro,AB,fhsa_first,tax_optimized,nonreg_first,bull,0.15,0,65,0.0,flat,42,7498192.32,7005953.82,1120880.56,1430422.2400000002,68701.72
243,grid,young_pro,AB,fhsa_first,tax_optimized,nonreg_first,bear,0.15,0,65,0.0,flat,42,824520.79,664182.3,106262.34,952839.1200000003,236065.0
244,grid,young_pro,AB,fhsa_first,tax_optimized,nonreg_first,stochastic,0.15,0,65,0.0,flat,42,7994587.32,7172320.77,1147497.57,2877963.56,53448.0
245,grid,young_pro,AB,fhsa_first,tax_optimized,rrif_meltdown,base,0.15,0,65,0.0,flat,42,2200180.31,1938945.37,310211.32,1137540.25,219347.50000000003
246,grid,young_pro,AB,fhsa_first,tax_optimized,rrif_meltdown,bull,0.15,0,65,0.0,flat,42,7221031.51,6861830.2,1097822.27,1287603.7700000003,153150.11000000002
247,grid,young_pro,AB,fhsa_first,tax_optimized,rrif_meltdown,bear,0.15,0,65,0.0,flat,42,716317.01,607361.21,97171.55,933558.0700000006,236065.0
248,grid,young_pro,AB,fhsa_first,tax_optimized,rrif_meltdown,stochastic,0.15,0,65,0.0,flat,42,7460031.46,6894351.72,1103025.38,2535195.93,4505.0
249,grid,young_pro,AB,fhsa_first,tax_optimized,oas_preservation,base,0.15,0,65,0.0,flat,42,1566644.61,1160784.45,185713.57,1265351.3399999996,150156.83999999997
250,grid,young_pro,AB,fhsa_first,tax_optimized,oas_preservation,bull,0.15,0,65,0.0,flat,42,6090847.03,5531060.86,884912.86,1495141.0300000003,88740.0
251,grid,young_pro,AB,fhsa_first,tax_optimized,oas_preservation,bear,0.15,0,65,0.0,flat,42,545009.14,355236.5,56834.19,972470.4199999999,254051.0
252,grid,young_pro,AB,fhsa_first,tax_optimized,oas_preservation,stochastic,0.15,0,65,0.0,flat,42,7554532.96,6697060.14,1071460.75,2934044.4100000006,88740.0
253,grid,young_pro,AB,fhsa_first,tax_optimized,tfsa_last,base,0.15,0,65,0.0,flat,42,2375601.67,2030164.47,324805.44,1213530.1800000004,158611.77000000002
254,grid,young_pro,AB,fhsa_first,tax_optimized,tfsa_last,bull,0.15,0,65,0.0,flat,42,7498192.32,7005953.82,1120880.56,1430422.2400000002,68701.72
255,grid,young_pro,AB,fhsa_first,tax_optimized,tfsa_last,bear,0.15,0,65,0.0,flat,42,824520.79,664182.3,106262.34,952839.1200000003,236065.0
256,grid,young_pro,AB,fhsa_first,tax_optimized,tfsa_last,stochastic,0.15,0,65,0.0,flat,42,7994587.32,7172320.77,1147497.57,2877963.56,53448.0
257,grid,young_pro,AB,fhsa_first,tax_optimized,early_rrif,base,0.15,0,65,0.0,flat,42,2200180.31,1938945.37,310211.32,1137540.25,219347.50000000003
258,grid,young_pro,AB,fhsa_first,tax_optimized,early_rrif,bull,0.15,0,65,0.0,flat,42,7221031.51,6861830.2,1097822.27,1287603.7700000003,153150.11000000002
259,grid,young_pro,AB,fhsa_first,tax_optimized,early_rrif,bear,0.15,0,65,0.0,flat,42,767780.69,634636.97,101535.39,920004.18,236065.0
260,grid,young_pro,AB,fhsa_first,tax_optimized,early_rrif,stochastic,0.15,0,65,0.0,flat,42,7460031.46,6894351.72,1103025.38,2535195.93,4505.0
261,grid,young_pro,AB,fhsa_first,tax_optimized,balanced_draw,base,0.15,0,65,0.0,flat,42,2273594.16,1977120.57,316318.96,1174269.73,190797.9
262,grid,young_pro,AB,fhsa_first,tax_optimized,balanced_draw,bull,0.15,0,65,0.0,flat,42,7337198.82,6922237.2,1107486.77,1356404.5299999998,110913.84000000001
263,grid,young_pro,AB,fhsa_first,tax_optimized,balanced_draw,bear,0.15,0,65,0.0,flat,42,791269.44,646891.6,103496.0,937257.9800000003,236065.0
264,grid,young_pro,AB,fhsa_first,tax_optimized,balanced_draw,stochastic,0.15,0,65,0.0,flat,42,7681399.88,7009463.3,1121442.04,2685380.5600000005,28433.23
265,grid,young_pro,AB,fhsa_first,reits_sheltered,nonreg_first,base,0.15,0,65,0.0,flat,42,3039255.13,2375264.28,380017.86,1549746.9700000004,63051.159999999996
266,grid,young_pro,AB,fhsa_first,reits_sheltered,nonreg_first,bull,0.15,0,65,0.0,flat,42,9145030.57,7862309.71,1257888.7,2379665.81,53448.0
267,grid,young_pro,AB,fhsa_first,reits_sheltered,nonreg_first,bear,0.15,0,65,0.0,flat,42,995324.12,753000.03,120472.26,1031508.7200000002,235321.55
268,grid,young_pro,AB,fhsa_first,reits_sheltered,nonreg_first,stochastic,0.15,0,65,0.0,flat,42,12341082.65,10785896.8,1725632.57,4091116.76,53448.0
269,grid,young_pro,AB,fhsa_first,reits_sheltered,rrif_meltdown,base,0.15,0,65,0.0,flat,42,2838401.2,2270820.24,363307.89,1486058.94,80827.61
270,grid,young_pro,AB,fhsa_first,reits_sheltered,rrif_meltdown,bull,0.15,0,65,0.0,flat,42,8682642.72,7621868.03,1219420.5,2171800.61,17355.57
271,grid,young_pro,AB,fhsa_first,reits_sheltered,rrif_meltdown,bear,0.15,0,65,0.0,flat,42,953464.52,731233.04,116989.77,1026864.5999999999,236065.0
272,grid,young_pro,AB,fhsa_first,reits_sheltered,rrif_meltdown,stochastic,0.15,0,65,0.0,flat,42,11631797.42,10417068.49,1666623.83,3820813.3999999994,0.0
273,grid,young_pro,AB,fhsa_first,reits_sheltered,oas_preservation,base,0.15,0,65,0.0,flat,42,2305036.52,1544748.24,247143.83,1647867.04,88829.12
274,grid,young_pro,AB,fhsa_first,reits_sheltered,oas_preservation,bull,0.15,0,65,0.0,flat,42,7860516.23,6451288.85,1032139.87,2532025.53,88740.0
275,grid,young_pro,AB,fhsa_first,reits_sheltered,oas_preservation,bear,0.15,0,65,0.0,flat,42,737073.57,455110.0,72812.92,1058402.8999999997,234021.86999999994
276,grid,young_pro,AB,fhsa_first,reits_sheltered,oas_preservation,stochastic,0.15,0,65,0.0,flat,42,11843365.45,10231566.71,1636945.46,4179584.7000000007,88740.0
277,grid,young_pro,AB,fhsa_first,reits_sheltered,tfsa_last,base,0.15,0,65,0.0,flat,42,3039255.13,2375264.28,380017.86,1549746.9700000004,63051.159999999996
278,grid,young_pro,AB,fhsa_first,reits_sheltered,tfsa_last,bull,0.15,0,65,0.0,flat,42,9145030.57,7862309.71,1257888.7,2379665.81,53448.0
279,grid,young_pro,AB,fhsa_first,reits_sheltered,tfsa_last,bear,0.15,0,65,0.0,flat,42,995324.12,753000.03,120472.26,1031508.7200000002,235321.55
280,grid,young_pro,AB,fhsa_first,reits_sheltered,tfsa_last,stochastic,0.15,0,65,0.0,flat,42,12341082.65,10785896.8,1725632.57,4091116.76,53448.0
281,grid,young_pro,AB,fhsa_first,reits_sheltered,early_rrif,base,0.15,0,65,0.0,flat,42,2838401.2,2270820.24,363307.89,1486058.94,80827.61
282,grid,young_pro,AB,fhsa_first,reits_sheltered,early_rrif,bull,0.15,0,65,0.0,flat,42,8682642.72,7621868.03,1219420.5,2171800.61,17355.57
283,grid,young_pro,AB,fhsa_first,reits_sheltered,early_rrif,bear,0.15,0,65,0.0,flat,42,955613.67,732350.6,117168.56,1027269.9799999996,236065.0
284,grid,young_pro,AB,fhsa_first,reits_sheltered,early_rrif,stochastic,0.15,0,65,0.0,flat,42,11631797.42,10417068.49,1666623.83,3820813.3999999994,0.0
285,grid,young_pro,AB,fhsa_first,reits_sheltered,balanced_draw,base,0.15,0,65,0.0,flat,42,2917580.94,2311993.69,369895.21,1513588.9400000004,67146.27000000002
286,grid,young_pro,AB,fhsa_first,reits_sheltered,balanced_draw,bull,0.15,0,65,0.0,flat,42,8870260.63,7719429.34,1235029.31,2264808.15,27688.45
287,grid,young_pro,AB,fhsa_first,reits_sheltered,balanced_draw,bear,0.15,0,65,0.0,flat,42,969257.56,739445.43,118303.66,1029476.31,236065.0
288,grid,young_pro,AB,fhsa_first,reits_sheltered,balanced_draw,stochastic,0.15,0,65,0.0,flat,42,11936919.54,10575731.99,1692008.36,3951806.7800000007,26724.0
289,grid,young_pro,AB,tfsa_heavy,conventional,nonreg_first,base,0.15,0,65,0.0,flat,42,6092376.73,6052883.03,968399.04,820488.5800000001,242525.0
290,grid,young_pro,AB,tfsa_heavy,conventional,nonreg_first,bull,0.15,0,65,0.0,flat,42,22705659.25,22646909.72,3623272.66,842863.1399999999,239780.64
291,grid,young_pro,AB,tfsa_heavy,conventional,nonreg_first,bear,0.15,0,65,0.0,flat,42,1292490.14,1276074.92,204158.86,789976.9700000003,243098.76
292,grid,young_pro,AB,tfsa_heavy,conventional,nonreg_first,stochastic,0.15,0,65,0.0,flat,42,27354145.35,27201464.26,4351954.55,1108629.8800000004,213195.86
293,grid,young_pro,AB,tfsa_heavy,conventional,rrif_meltdown,base,0.15,0,65,0.0,flat,42,5928406.45,5928406.45,948484.07,854971.5000000003,309066.94
294,grid,young_pro,AB,tfsa_heavy,conventional,rrif_meltdown,bull,0.15,0,65,0.0,flat,42,22575784.0,22575784.0,3611893.28,878919.6500000004,299694.5
295,grid,young_pro,AB,tfsa_heavy,conventional,rrif_meltdown,bear,0.15,0,65,0.0,flat,42,1159808.02,1159808.02,185557.36,821782.1000000002,324540.39
296,grid,young_pro,AB,tfsa_heavy,conventional,rrif_meltdown,stochastic,0.15,0,65,0.0,flat,42,27246340.05,27149131.39,4343581.83,1133176.4399999995,224707.18000000002
297,grid,young_pro,AB,tfsa_heavy,conventional,oas_preservation,base,0.15,0,65,0.0,flat,42,5793884.77,5704133.47,912602.7,836467.47,271357.0
298,grid,young_pro,AB,tfsa_heavy,conventional,oas_preservation,bull,0.15,0,65,0.0,flat,42,21987087.61,21868411.0,3498720.87,870679.8599999996,271357.0
299,grid,young_pro,AB,tfsa_heavy,conventional,oas_preservation,bear,0.15,0,65,0.0,flat,42,1191757.0,1141099.2,182564.14,793355.2999999998,274348.65
300,grid,young_pro,AB,tfsa_heavy,conventional,oas_preservation,stochastic,0.15,0,65,0.0,flat,42,26817532.24,26631439.26,4260756.41,1131231.2599999998,227982.56
301,grid,young_pro,AB,tfsa_heavy,conventional,tfsa_last,base,0.15,0,65,0.0,flat,42,6092376.73,6052883.03,968399.04,820488.5800000001,242525.0
302,grid,young_pro,AB,tfsa_heavy,conventional,tfsa_last,bull,0.15,0,65,0.0,flat,42,22705659.25,22646909.72,3623272.66,842863.1399999999,239780.64
